714864 1.2530 1.3057 0.0306 25 
330203 0.7939 0.7532 0.0191 330 
377666 1.4769 1.4806 0.0666 141 
742506 0.4593 0.4021 0.2862 649 
102480 1.3302 1.4119 0.0436 246 
550206 0.4920 0.4865 0.0502 24 
334813 0.5264 0.5226 0.3910 244 
319852 1.5255 1.4437 0.0687 912 
56122 1.0880 1.1713 0.0540 923 
905244 0.2632 0.2555 0.2167 423 
52798 0.3170 2.6221 0.7076 1824 
833003 0.8079 0.7449 0.0309 307 
808137 0.6513 0.6020 0.0147 37 
480555 0.6435 0.6475 0.1300 337 
33625 1.2996 1.4144 0.0609 997 
821885 1.4646 1.4691 0.0667 96 
471861 0.5476 0.5300 0.0207 6 
67195 1.0149 1.0169 0.0190 4 
802371 0.9544 0.8881 0.0646 1810 
686222 1.2286 1.2648 0.0262 20 
300951 0.8432 0.8429 0.0982 0 
867702 1.9104 1.9479 0.1268 210 
51446 0.1403 0.1269 0.0254 14 
603652 0.1974 0.2157 0.0126 1 
578001 0.6141 0.5872 0.0568 1990 
462835 1.0616 1.0720 0.2593 22 
263006 1.2329 1.2539 0.0197 16 
571364 2.2250 2.1776 0.2300 306 
339408 0.4554 0.4637 0.0380 148 
290567 0.4390 0.4044 0.0992 4223 
254036 0.2586 0.2768 0.2181 304 
140447 0.4658 0.4520 0.0104 26 
582050 1.4191 1.4900 0.1084 2 
561461 0.0787 0.0875 0.0094 36 
946206 2.2164 2.3701 0.0860 23 
415646 0.4965 0.5468 0.0703 0 
163221 0.6220 0.6303 0.1802 238 
974315 2.9798 3.2048 1.2333 334 
90730 0.6168 0.5811 0.1618 4553 
126759 0.2559 0.2729 0.0874 533 
794679 0.7077 0.6152 0.0519 3 
495582 0.3211 0.3247 0.4960 1176 
386510 0.8336 0.8325 0.0756 0 
964917 1.0192 1.0058 0.0658 743 
908115 0.8478 0.8120 0.0713 3 
772784 1.4717 1.4396 0.0407 27 
644126 1.5799 1.7576 0.1287 113 
143578 1.5538 1.5670 0.0516 69 
216757 1.8746 1.9008 0.0690 173 
25699 0.9461 0.9543 0.2123 926 
5836 2.6773 0.4585 0.4738 309 
559761 1.0096 1.0416 0.0830 107 
96800 1.9883 2.1017 0.0905 89 
184215 0.7431 0.7571 0.0209 142 
832343 0.9487 0.9609 0.0406 2182 
164557 0.5365 0.5527 0.1566 3493 
99502 0.9601 0.9406 0.0934 2228 
889939 0.9606 0.9298 0.0209 628 
453834 1.3069 1.3043 0.0640 1185 
823532 0.7759 0.7037 0.0273 24 
739699 1.2073 1.1505 0.0434 20 
700920 1.1633 1.1976 0.0935 646 
114628 0.2793 0.2667 0.0421 29 
687365 0.8572 0.8425 0.0281 20 
203158 1.2263 1.2894 0.1352 729 
171396 0.7543 0.7724 0.0623 1747 
353661 0.4953 0.5208 0.2734 882 
250269 0.9647 0.9290 0.0365 1908 
409808 0.3187 0.3183 0.0072 2 
423539 0.7842 0.7961 0.0110 21 
91009 0.5945 0.5761 0.2832 102 
998273 0.2066 0.2726 0.2164 487 
263338 0.4969 0.4683 0.0148 28 
728973 1.4397 1.4566 0.0376 205 
66696 0.4495 0.4668 0.0298 90 
261155 1.4381 1.3996 0.0498 211 
24709 1.2354 1.3254 0.0264 18 
12545 0.5296 0.5282 0.0071 2 
194002 0.5658 0.5491 0.0205 50 
994643 1.6312 1.7086 0.0914 806 
39829 0.0867 0.0766 0.0263 6 
547913 0.7919 0.7797 0.0367 22 
224223 0.9379 3.2482 0.9976 1 
807458 0.7344 0.7377 0.2061 99 
355026 0.8836 0.9119 0.0354 236 
778376 1.0428 1.1340 0.2138 52 
713996 0.4587 0.2742 0.1462 383 
735147 1.0438 1.0428 0.0144 19 
827289 2.3603 2.4187 0.0847 12 
227930 0.5256 0.5885 0.0205 10 
739196 0.6473 0.6502 0.1483 257 
212776 1.0204 0.9983 0.0755 786 
883026 0.4664 0.4667 0.0367 873 
276992 0.8698 0.8878 0.0128 20 
929452 0.8716 0.9458 0.0608 78 
234921 1.3924 1.4825 0.0658 88 
902460 0.7918 0.7687 0.0187 1 
881343 0.4967 0.5384 0.1873 907 
889731 0.8515 0.8777 0.0344 441 
823714 1.1056 1.0784 0.0126 18 
428984 0.2137 0.2441 1.0099 7 
609217 1.0475 1.0475 0.0454 169 
672296 1.2805 1.2421 0.0681 402 
948924 2.8263 2.7445 0.1646 93 
259011 0.3181 0.2788 0.0961 5 
39691 0.9355 0.8812 0.0359 792 
144602 0.4181 0.4142 0.0321 35 
512787 0.6232 0.6369 0.0844 5188 
642608 0.6590 0.7507 0.0599 22 
845561 0.8838 0.8576 0.0918 757 
38950 2.3573 2.4542 1.3216 0 
938383 1.4290 1.3466 0.0722 169 
57868 0.7616 0.7673 0.0939 1074 
810687 1.5249 1.5297 0.0322 55 
99772 0.4636 0.4457 0.1097 859 
355536 1.4591 1.4767 0.1081 92 
635777 0.2085 2.5256 0.3854 339 
544207 1.6559 1.2041 0.1638 74 
814062 0.9115 0.8852 0.0175 65 
452043 1.4554 1.4308 0.0347 88 
64183 0.7903 0.8378 0.0488 3765 
200903 0.4940 0.2894 0.1434 763 
552224 0.2149 0.2042 0.0370 8 
191392 0.2306 0.1749 0.2820 515 
578676 0.6679 0.6116 0.2433 1569 
282323 1.1551 1.1397 0.0344 36 
380409 2.5805 2.4552 0.8431 29 
886854 1.5544 1.5554 0.0397 77 
777724 0.9883 0.9854 0.0183 689 
649778 1.9112 1.8502 0.1071 650 
84999 0.6821 0.6778 0.0368 24 
323011 1.1717 1.7277 0.1554 42 
330798 0.6606 0.6468 0.0279 550 
990341 0.9777 0.9956 0.0429 381 
502324 1.5197 1.5149 0.0506 819 
283378 0.8088 0.7725 0.0476 423 
650960 0.7932 0.8277 0.0710 6217 
595492 0.2077 0.5379 0.3055 414 
535563 1.4202 1.4699 0.0665 72 
39798 1.8193 1.7017 0.3483 83 
544320 1.4994 1.5077 0.0397 56 
172328 0.5004 0.4887 0.6883 124 
930919 3.4607 3.3226 0.1331 27 
928389 1.2294 1.2399 0.1432 761 
601290 1.3501 1.3103 0.0193 10 
720191 0.2046 0.2071 0.0454 3 
923198 0.4363 0.4495 0.0634 1271 
804311 0.2605 0.2846 0.0334 11 
679778 0.8185 0.8126 0.1820 144 
535091 0.8243 0.8070 0.0289 848 
36336 0.7416 0.7469 0.0457 7 
2935 1.0450 1.0493 0.0168 4 
679381 0.3040 0.2658 0.3203 2482 
735751 1.0825 0.9991 0.1288 270 
98503 1.4034 1.4883 0.0467 298 
960935 1.2866 1.2177 0.0926 489 
527280 2.6126 2.6324 0.0851 32 
392554 0.5761 0.5667 0.0127 20 
774578 0.5384 0.5427 0.1562 2878 
263929 0.7943 0.8668 0.0789 4116 
693017 0.3910 0.5232 0.2923 7424 
417295 0.5427 0.5045 0.1476 418 
144161 0.7813 0.7461 0.0595 0 
380850 1.9704 2.0372 0.1154 48 
752471 1.2995 1.2965 0.0948 46 
48945 1.3247 1.3204 0.0814 67 
538983 1.2972 1.2537 0.0409 68 
917609 0.9422 0.9366 0.1124 1008 
719530 0.5768 0.5800 0.0093 17 
584799 0.4135 0.4459 0.0211 1 
744781 1.9155 2.0755 0.1193 284 
702446 0.1954 2.6985 1.1440 594 
269145 1.6346 1.6520 0.0579 49 
957490 0.7242 0.7631 0.0298 45 
248623 0.7137 0.6956 0.0375 150 
160868 0.7687 0.7614 0.0268 3133 
295762 1.1371 1.0146 0.0892 1519 
363669 1.2184 1.0790 0.4558 0 
453866 0.1693 0.1822 0.0138 9 
70413 0.6945 0.6968 0.0119 168 
545655 0.7517 0.7217 0.0484 439 
178724 0.5627 0.2703 0.1518 4519 
245844 0.6515 0.6483 0.0143 1186 
819640 0.3619 0.3991 0.2088 3463 
127431 0.5908 0.0944 0.7303 116 
206209 0.3849 0.4143 0.0462 306 
306006 0.5259 0.4707 0.2536 394 
994047 0.3122 0.2805 0.0159 13 
373347 0.3261 0.3192 0.4393 341 
250753 0.7911 0.8469 0.0263 759 
727535 0.4959 0.5288 0.0275 104 
355794 1.5565 1.5459 0.0555 8 
420761 0.5641 0.5448 0.0837 1221 
456901 0.9400 0.9541 0.0093 28 
199187 0.6787 0.6688 0.0153 83 
287681 0.6526 0.6416 0.9740 37 
802145 0.5877 0.5899 0.0152 19 
659085 2.2016 2.1359 0.1417 11 
17807 0.2058 0.2061 0.3808 118 
416443 0.8444 0.8853 0.0350 1158 
221947 1.5694 1.8882 0.0803 171 
633406 0.7366 0.7378 0.0224 530 
778305 0.8225 0.8216 0.0069 8 
868918 0.5510 0.5558 0.0197 7 
14822 0.4662 0.4563 0.0099 37 
796757 0.5564 0.5911 0.5716 49 
335440 0.3958 0.4586 0.0310 412 
560775 2.4384 0.1546 0.9470 407 
930859 1.4073 1.5765 0.0816 994 
97863 0.6231 0.6448 0.0334 0 
961104 0.9474 0.9327 0.0149 3 
296920 0.7320 0.7417 0.0136 276 
797994 0.5908 0.5850 0.1252 1074 
813282 0.3257 0.5320 0.1002 3 
275254 3.2947 3.4786 0.1019 4 
905551 0.1762 0.1302 1.3340 0 
991882 0.8048 0.8347 0.0253 150 
537806 0.9875 1.0040 0.0215 2 
147511 1.9731 2.0364 0.0587 135 
976656 0.3308 0.3864 0.4756 153 
353269 2.6896 2.5791 0.0643 15 
944118 0.6482 0.6226 0.3653 471 
397501 1.4304 1.5508 0.0610 910 
205282 0.2086 0.2155 0.2356 173 
949771 0.1315 0.1277 0.0430 6 
211822 0.7905 0.6121 0.0619 2081 
962369 0.4431 0.4570 0.1493 3991 
521551 1.1566 1.1378 0.0731 178 
512389 0.8925 3.3180 0.1045 1035 
214095 1.0367 1.1392 0.0314 213 
182851 1.3266 1.3167 0.0668 119 
220005 1.8287 1.7634 0.0824 86 
345712 0.8667 0.7782 0.0535 924 
418201 0.0572 0.0456 0.7193 19 
432283 1.8637 2.1931 0.1695 0 
261028 0.1229 0.0760 1.2855 4 
439228 0.1275 0.1270 0.0243 5 
698380 0.3084 0.4660 0.2583 3337 
761530 0.6233 0.6254 0.4462 159 
984383 1.0038 1.0075 0.0114 30 
964060 0.7449 0.7613 0.0183 0 
909603 0.7573 0.7127 0.1147 1960 
109546 1.6417 1.5719 0.1253 285 
388422 0.2730 0.2672 0.5436 30 
688270 1.1889 1.2159 0.0311 11 
743035 0.2468 2.6635 1.2039 91 
671884 0.8373 0.8378 0.0180 89 
215175 0.4034 0.2811 0.2118 2734 
505940 0.8752 0.8653 0.0203 6 
734214 0.7197 0.7010 0.0449 3143 
655222 1.2808 1.1322 0.0879 0 
518564 0.9516 0.9920 0.0195 3 
433454 0.7124 0.7208 0.2923 570 
838920 0.9323 0.9349 0.0116 51 
31563 0.8947 0.8461 0.0231 569 
711704 0.4884 0.2802 0.0615 96 
799074 0.4704 0.4014 0.2410 7230 
306686 0.4263 0.4490 0.0280 144 
193481 0.6512 0.6486 0.0139 162 
503594 1.0064 1.0038 0.0408 215 
371434 0.6583 0.7017 0.1827 154 
524274 0.4412 0.3618 0.2297 316 
582662 1.9180 1.7973 0.0549 139 
710709 0.9127 3.4781 1.9682 1 
356284 1.3537 1.3088 0.0318 55 
27544 0.5278 0.5292 0.2307 255 
698892 0.7176 0.7050 0.1230 719 
525747 0.2625 0.5177 0.1867 7577 
396476 0.5901 0.5940 0.0094 17 
658917 0.9445 0.9232 0.0773 2562 
919636 2.5673 2.8629 0.1325 33 
952885 1.3880 1.4090 0.0543 45 
40962 0.6501 0.6462 0.0081 24 
910103 0.8792 0.8530 0.1737 156 
63342 0.8591 0.8733 0.0447 3727 
475189 1.3813 1.5115 0.2523 1 
907250 0.3252 0.4672 0.0744 115 
285333 0.6195 0.5171 0.2210 123 
59414 0.9218 0.9275 0.0262 471 
460314 0.8230 0.8337 0.0235 9 
317223 1.3181 1.3422 0.0520 217 
869111 0.4317 3.3479 1.1261 27 
244363 0.8694 0.8764 0.2967 52 
846868 1.0052 0.9210 0.0955 1791 
79919 1.9726 1.9034 0.0377 37 
501827 0.2737 0.2560 0.0214 48 
188957 1.1994 1.2307 0.0443 17 
285076 0.6552 0.6161 0.0391 1757 
221611 1.5881 1.4218 0.0732 1547 
576727 0.3058 0.2611 0.1446 0 
209950 0.6198 0.6141 0.0629 12 
702863 0.7022 0.7227 0.3955 31 
378391 0.9915 0.9473 0.0379 160 
305908 0.4079 0.4207 0.2083 218 
419904 1.0716 1.0456 0.0980 188 
456423 0.8543 0.8363 0.1041 590 
567384 0.3704 0.4210 0.1188 633 
928231 0.3824 0.4648 0.1111 0 
217257 0.5999 0.6281 0.0210 1027 
659664 1.3053 1.4350 0.1406 1294 
404368 0.9485 0.9693 0.0152 100 
288891 0.3247 0.3121 0.0053 12 
816355 0.8076 0.8025 0.0569 1437 
605237 0.6192 0.6264 0.0145 136 
426973 1.0065 1.0795 0.0984 733 
863288 0.3297 0.3430 0.0097 5 
657628 1.1344 1.2021 0.0998 46 
25103 1.4424 1.4070 0.0644 131 
174926 0.7181 0.7511 0.0577 186 
809297 0.9556 0.9476 0.0107 2 
386036 0.7893 0.7896 0.0370 0 
304550 1.8352 1.6870 0.1181 334 
765794 0.9140 0.9069 0.0232 7 
617703 0.6521 0.6349 0.0317 26 
565697 0.5960 0.5765 0.0150 4 
296731 1.3663 1.4214 0.0542 17 
131864 1.9128 2.0161 0.0757 147 
807625 2.0712 2.0406 0.0722 384 
829003 0.3760 0.3779 0.2999 2444 
182103 1.1983 1.2217 0.0513 565 
458989 0.3727 0.2799 0.0559 529 
364989 1.3123 1.3072 0.0351 11 
327556 1.1213 1.1159 0.0791 2044 
997450 0.7023 0.7388 0.0407 230 
472539 0.9465 0.9872 0.0429 242 
436814 0.4631 0.4770 0.0403 436 
832725 0.9702 0.9459 0.0317 80 
97196 0.8335 0.8082 0.0232 435 
935639 0.4646 0.4329 0.2701 881 
114955 1.1286 1.0757 0.0752 217 
461584 0.9354 0.8501 0.0605 2057 
265183 1.4750 1.4535 0.0234 9 
148429 0.6742 0.6643 0.0143 1 
105830 0.3210 0.3035 0.2380 111 
507894 1.7136 1.6594 0.2693 160 
913328 1.6412 1.5625 0.0610 106 
892811 0.9627 0.9476 0.0276 40 
930424 2.2437 2.2743 0.1208 102 
575537 1.6822 1.6432 0.1423 457 
482289 1.5209 1.6017 0.0779 53 
871367 0.3157 0.3201 0.0239 4 
352016 0.7360 0.7129 0.0713 4665 
752191 1.0082 1.0539 0.0147 12 
49480 0.9162 0.8317 0.1380 260 
212919 0.7774 0.7575 0.0336 33 
681638 1.2360 1.0503 0.2520 10 
756235 0.9233 0.9906 0.0303 23 
107028 0.5759 0.5804 0.0349 2 
592923 1.4801 1.4234 0.0645 866 
50535 0.2797 0.2957 0.0126 32 
480633 1.5298 1.5821 1.2346 0 
866664 0.9412 1.0204 0.0699 2829 
520423 0.3607 0.3970 0.0469 70 
650023 2.4737 2.4362 0.0499 1 
8788 2.4507 0.2784 0.6617 22 
353763 1.4005 1.4171 0.0849 0 
818464 1.0278 1.0111 0.0162 2 
148460 0.6397 0.6306 0.0079 35 
441767 0.4659 0.4219 0.0370 76 
86208 0.2527 0.2471 0.0748 1 
537058 0.5772 0.6283 0.1055 3014 
964068 0.5632 0.2140 0.1867 9147 
212386 0.3909 0.2983 0.1236 1 
86035 1.1455 1.1403 0.0320 8 
358312 1.3847 1.4335 0.0335 11 
516931 0.6303 0.6255 0.0092 155 
258712 0.6491 0.6392 0.1845 165 
111625 0.5897 0.6148 0.0497 0 
257804 0.8139 0.8362 0.0347 58 
803311 0.5430 0.5346 0.0296 67 
909891 1.0158 0.9971 0.0188 34 
669753 1.2324 1.2215 0.3902 0 
798333 0.3122 0.3182 0.0032 5 
509988 0.5884 0.5607 0.2173 142 
215867 2.4074 2.3592 1.1011 4 
798218 1.4195 1.4666 0.0486 120 
92343 0.5709 0.5656 0.0218 481 
99298 1.4292 1.4634 0.0669 430 
601657 0.4492 0.4075 0.1480 1946 
403341 0.5902 0.5478 0.0250 181 
885439 0.4416 0.4521 0.0104 15 
960461 0.7570 0.7601 0.0212 37 
511487 2.0828 2.6365 0.2445 1 
836688 0.9987 0.9971 0.0398 1015 
327629 0.6173 0.6190 0.0073 147 
280199 0.9114 0.8966 0.0247 144 
623692 1.5335 1.6522 0.0712 18 
223201 1.3928 1.3598 0.0681 109 
238072 2.0422 2.0661 0.0661 3 
236956 0.8149 0.8011 0.0367 307 
466225 1.3526 1.4544 0.1172 397 
987532 0.5513 0.5314 0.0431 222 
495227 0.2057 0.2141 0.7767 61 
678131 2.1648 2.2628 0.1179 81 
992391 1.0288 0.9836 0.0754 913 
667369 0.6020 0.5923 0.0999 3335 
227659 0.4607 0.4218 0.0784 2389 
661132 0.6519 0.6516 0.0066 26 
46504 1.7103 1.8349 0.0940 4 
307587 1.0142 1.0506 0.1201 104 
986499 1.0416 1.0093 0.0529 275 
30113 0.6114 0.6138 0.0069 10 
321867 0.4697 0.4693 0.1653 409 
191278 0.9272 0.9100 0.1234 1980 
635514 1.0741 1.7264 0.1547 242 
831841 0.9992 1.0097 0.0152 84 
134780 0.4327 0.2734 0.4080 285 
148291 0.7427 0.6583 0.0845 4007 
177723 0.4030 0.4649 1.2416 3 
181222 1.6684 1.7606 0.0968 2 
871623 0.6400 0.6448 0.0512 2400 
758083 0.6888 0.6974 0.1021 1096 
121637 0.6457 0.6203 0.0231 176 
230567 0.4056 0.3056 0.1108 0 
862761 0.8314 0.8209 0.0748 971 
153720 0.6710 0.6698 0.0153 172 
52993 0.6302 0.6208 0.1552 666 
450205 0.6294 0.5928 0.0383 229 
730296 1.3821 1.3981 0.0493 1244 
285043 0.4051 0.4033 0.1006 871 
469840 0.5893 0.5936 0.0084 42 
578305 0.6757 0.6371 0.0293 2 
738304 0.9482 0.9213 0.0670 0 
812572 2.7613 2.7446 0.0404 12 
72468 1.1374 1.1148 0.0414 0 
882540 0.7206 0.7117 0.0156 64 
211143 0.3902 0.3470 0.0484 72 
167240 0.8053 0.6995 0.0760 4317 
695705 1.5655 1.3557 0.1228 90 
339254 0.3994 0.3119 0.8137 330 
342574 0.6529 0.6487 0.0056 22 
335921 0.8317 0.8099 0.0617 1645 
889203 1.4758 1.5464 0.0557 132 
690634 0.2662 0.2539 0.0108 15 
